prep_use_pca,prep_pca_components,prep_normalization,svm_kernel,svm_C,cv_mean,cv_std,test_score,training_time,svm_gamma,svm_degree,svm_coef0
False,,standard,poly,0.1,0.25733333333333336,0.014817407180595259,0.2675,17.239956378936768,0.01,3.0,0.0
False,,standard,poly,0.1,0.27,0.015577761927397219,0.3125,17.352360725402832,0.01,3.0,0.1
False,,standard,poly,0.1,0.2806666666666667,0.016519348924485144,0.2775,16.56860661506653,0.01,3.0,0.5
False,,standard,poly,0.1,0.3,0.007483314773547889,0.32,16.700230360031128,0.01,3.0,1.0
False,,standard,poly,0.1,0.3273333333333333,0.01611072796479275,0.345,16.78268074989319,0.01,3.0,2.0
False,,standard,poly,0.1,0.20866666666666667,0.013597385369580758,0.2175,16.68768072128296,0.01,4.0,0.0
False,,standard,poly,0.1,0.20666666666666667,0.02594010194445829,0.2525,17.307186365127563,0.01,4.0,0.1
False,,standard,poly,0.1,0.2233333333333333,0.012256517540566825,0.2875,17.4908447265625,0.01,4.0,0.5
False,,standard,poly,0.1,0.24533333333333332,0.018926759422104523,0.225,16.876522064208984,0.01,4.0,1.0
False,,standard,poly,0.1,0.244,0.018184242262647813,0.275,17.45058584213257,0.01,4.0,2.0
False,,standard,poly,0.1,0.204,0.01608311744241976,0.2125,16.597058534622192,0.01,5.0,0.0
False,,standard,poly,0.1,0.20333333333333337,0.0018856180831641153,0.2125,16.920833349227905,0.01,5.0,0.1
False,,standard,poly,0.1,0.20466666666666666,0.006182412330330462,0.2025,17.016273975372314,0.01,5.0,0.5
False,,standard,poly,0.1,0.19933333333333336,0.0024944382578492965,0.27,16.304466724395752,0.01,5.0,1.0
False,,standard,poly,0.1,0.20933333333333334,0.016759740119968718,0.26,17.046377658843994,0.01,5.0,2.0
False,,standard,poly,0.1,0.26333333333333336,0.008055363982396388,0.29,16.58692502975464,0.1,2.0,0.0
False,,standard,poly,0.1,0.29400000000000004,0.014514360704718156,0.32,16.263530492782593,0.1,2.0,0.1
False,,standard,poly,0.1,0.27666666666666667,0.02288133640230735,0.3275,16.109970092773438,0.1,2.0,0.5
False,,standard,poly,0.1,0.286,0.002828427124746193,0.2675,16.439447164535522,0.1,2.0,1.0
False,,standard,poly,0.1,0.29866666666666664,0.0009428090415820641,0.36,16.917435884475708,0.1,2.0,2.0
False,,standard,poly,0.1,0.27666666666666667,0.01699673171197594,0.29,16.47705101966858,0.1,3.0,0.0
False,,standard,poly,0.1,0.24066666666666667,0.003399346342395193,0.2775,17.571281671524048,0.1,3.0,0.1
False,,standard,poly,0.1,0.23866666666666667,0.008219218670625297,0.3125,15.694618225097656,0.1,3.0,0.5
False,,standard,poly,0.1,0.26533333333333337,0.01798765008430938,0.3225,16.784364461898804,0.1,3.0,1.0
False,,standard,poly,0.1,0.25733333333333336,0.01517307556898807,0.285,16.357520818710327,0.1,3.0,2.0
False,,standard,poly,0.1,0.19333333333333336,0.021312489817527706,0.19,17.15092968940735,0.1,4.0,0.0
False,,standard,poly,0.1,0.18800000000000003,0.01296148139681572,0.2125,16.803626775741577,0.1,4.0,0.1
False,,standard,poly,0.1,0.19400000000000003,0.011430952132988162,0.2875,16.227707862854004,0.1,4.0,0.5
False,,standard,poly,0.1,0.218,0.008164965809277268,0.22,17.183274269104004,0.1,4.0,1.0
False,,standard,poly,0.1,0.20133333333333334,0.009568466729604878,0.205,16.127925157546997,0.1,4.0,2.0
False,,standard,poly,0.1,0.18733333333333335,0.012256517540566822,0.18,16.348499298095703,0.1,5.0,0.0
False,,standard,poly,0.1,0.18733333333333335,0.009568466729604892,0.2325,15.820817470550537,0.1,5.0,0.1
False,,standard,poly,0.1,0.20199999999999999,0.026733250207684564,0.22,16.547257661819458,0.1,5.0,0.5
False,,standard,poly,0.1,0.19733333333333336,0.0009428090415820641,0.225,16.27748703956604,0.1,5.0,1.0
False,,standard,poly,0.1,0.20200000000000004,0.012754084313139326,0.2425,15.999763250350952,0.1,5.0,2.0
False,,standard,poly,0.1,0.2846666666666667,0.020417857108151395,0.34,16.37359380722046,1,2.0,0.0
False,,standard,poly,0.1,0.23866666666666667,0.022291004663067326,0.295,17.16676354408264,1,2.0,0.1
False,,standard,poly,0.1,0.24666666666666667,0.02614489540150345,0.31,16.11920690536499,1,2.0,0.5
False,,standard,poly,0.1,0.2773333333333334,0.020805982045769642,0.29,15.57637643814087,1,2.0,1.0
False,,standard,poly,0.1,0.27,0.016083117442419748,0.315,16.28737497329712,1,2.0,2.0
False,,standard,poly,0.1,0.26,0.016083117442419748,0.255,16.146825551986694,1,3.0,0.0
False,,standard,poly,0.1,0.26266666666666666,0.003399346342395193,0.2925,15.693050622940063,1,3.0,0.1
False,,standard,poly,0.1,0.25266666666666665,0.015084944665313026,0.3175,16.950156927108765,1,3.0,0.5
False,,standard,poly,0.1,0.264,0.014514360704718175,0.2525,16.634671688079834,1,3.0,1.0
False,,standard,poly,0.1,0.24466666666666667,0.019686430746977873,0.3175,16.306852340698242,1,3.0,2.0
False,,standard,poly,0.1,0.18533333333333335,0.013597385369580758,0.21,16.937422513961792,1,4.0,0.0
False,,standard,poly,0.1,0.20200000000000004,0.01925270543759154,0.21,17.897648572921753,1,4.0,0.1
False,,standard,poly,0.1,0.20066666666666666,0.00837987005998435,0.21,16.705650329589844,1,4.0,0.5
False,,standard,poly,0.1,0.19933333333333336,0.0033993463423951805,0.2575,17.423996925354004,1,4.0,1.0
False,,standard,poly,0.1,0.20199999999999999,0.012328828005937952,0.225,17.4360032081604,1,4.0,2.0
False,,standard,poly,0.1,0.17933333333333334,0.009285592184789412,0.2375,17.334882497787476,1,5.0,0.0
False,,standard,poly,0.1,0.20866666666666667,0.013597385369580758,0.19,16.6735258102417,1,5.0,0.1
False,,standard,poly,0.1,0.20866666666666667,0.003399346342395193,0.2425,14.924842834472656,1,5.0,0.5
False,,standard,poly,0.1,0.18600000000000003,0.01019803902718558,0.2375,16.630976915359497,1,5.0,1.0
False,,standard,poly,0.1,0.19066666666666668,0.006182412330330475,0.245,16.758792638778687,1,5.0,2.0
False,,standard,poly,0.1,0.25666666666666665,0.022231109334044097,0.295,16.098768949508667,10,2.0,0.0
False,,standard,poly,0.1,0.256,0.0016329931618554536,0.28,16.529254913330078,10,2.0,0.1
False,,standard,poly,0.1,0.266,0.017048949136725885,0.2975,16.666048049926758,10,2.0,0.5
False,,standard,poly,0.1,0.2806666666666667,0.022291004663067313,0.28,16.56079077720642,10,2.0,1.0
False,,standard,poly,0.1,0.26133333333333336,0.01791337179005922,0.2475,16.094341039657593,10,2.0,2.0
False,,standard,poly,0.1,0.252,0.011775681155103806,0.275,16.30712056159973,10,3.0,0.0
False,,standard,poly,0.1,0.25533333333333336,0.016438437341250608,0.295,14.710663557052612,10,3.0,0.1
False,,standard,poly,0.1,0.27133333333333337,0.017913371790059193,0.34,15.24634075164795,10,3.0,0.5
False,,standard,poly,0.1,0.25333333333333335,0.005734883511361756,0.295,16.116739749908447,10,3.0,1.0
False,,standard,poly,0.1,0.25,0.007118052168020881,0.3,16.706255674362183,10,3.0,2.0
False,,standard,poly,0.1,0.19733333333333336,0.008993825042154688,0.25,16.400662660598755,10,4.0,0.0
False,,standard,poly,0.1,0.18866666666666668,0.0171529071070248,0.2,17.036221742630005,10,4.0,0.1
False,,standard,poly,0.1,0.20266666666666666,0.019482185594936613,0.1825,17.18263077735901,10,4.0,0.5
False,,standard,poly,0.1,0.20866666666666667,0.009285592184789408,0.22,16.645134687423706,10,4.0,1.0
False,,standard,poly,0.1,0.19266666666666668,0.01586050300449376,0.205,17.858176469802856,10,4.0,2.0
False,,standard,poly,0.1,0.17200000000000001,0.009933109617167556,0.2075,17.03662347793579,10,5.0,0.0
False,,standard,poly,0.1,0.19133333333333333,0.014079141387961918,0.1925,17.438695907592773,10,5.0,0.1
False,,standard,poly,0.1,0.19799999999999998,0.009092121131323903,0.22,18.936492443084717,10,5.0,0.5
False,,standard,poly,0.1,0.2026666666666667,0.007363574011458168,0.22,18.663596391677856,10,5.0,2.0
False,,standard,poly,0.1,0.19799999999999998,0.008485281374238565,0.1875,19.995988368988037,10,5.0,1.0
False,,standard,poly,1.0,0.24266666666666667,0.009843215373488931,0.25,18.056964874267578,scale,2.0,0.0
False,,standard,poly,1.0,0.3506666666666667,0.0009428090415820641,0.3425,13.94996428489685,scale,2.0,0.5
False,,standard,poly,1.0,0.342,0.01143095213298815,0.4275,16.457265615463257,scale,2.0,0.1
False,,standard,poly,1.0,0.3413333333333333,0.016438437341250594,0.3525,13.297844409942627,scale,2.0,1.0
False,,standard,poly,1.0,0.32066666666666666,0.019482185594936603,0.375,13.098209142684937,scale,2.0,2.0
False,,standard,poly,1.0,0.2733333333333334,0.027438820836342234,0.275,15.162473917007446,scale,3.0,0.0
False,,standard,poly,1.0,0.2806666666666667,0.02499777767900356,0.315,14.93209433555603,scale,3.0,0.1
False,,standard,poly,1.0,0.36133333333333334,0.025525586292102196,0.4375,15.073343515396118,scale,3.0,0.5
False,,standard,poly,1.0,0.3586666666666667,0.018061622912192085,0.375,16.785932779312134,scale,3.0,1.0
False,,standard,poly,1.0,0.33933333333333326,0.01934482417139587,0.345,15.644508361816406,scale,3.0,2.0
False,,standard,poly,1.0,0.17933333333333334,0.00956846672960488,0.2175,17.113557815551758,scale,4.0,0.0
False,,standard,poly,1.0,0.26133333333333336,0.021312489817527695,0.2725,17.24933409690857,scale,4.0,0.1
False,,standard,poly,1.0,0.3419999999999999,0.041665333311999335,0.35,16.1842303276062,scale,4.0,0.5
False,,standard,poly,1.0,0.3466666666666667,0.012036980056845179,0.3975,15.563215255737305,scale,4.0,1.0
False,,standard,poly,1.0,0.37399999999999994,0.024711670657134182,0.3725,16.7382755279541,scale,4.0,2.0
False,,standard,poly,1.0,0.18000000000000002,0.01451436070471816,0.215,16.45377254486084,scale,5.0,0.0
False,,standard,poly,1.0,0.22399999999999998,0.024055491403558282,0.2775,16.531925678253174,scale,5.0,0.1
False,,standard,poly,1.0,0.3093333333333334,0.022939534045447,0.295,17.086066246032715,scale,5.0,0.5
False,,standard,poly,1.0,0.3406666666666667,0.021746008573733447,0.3575,14.641711473464966,scale,5.0,2.0
False,,standard,poly,1.0,0.32066666666666666,0.00659966329107445,0.33,15.905555009841919,scale,5.0,1.0
False,,standard,poly,1.0,0.20933333333333334,0.008219218670625299,0.255,15.727899074554443,auto,2.0,0.0
False,,standard,poly,1.0,0.3606666666666667,0.01635712552851372,0.41,15.164263248443604,auto,2.0,0.1
False,,standard,poly,1.0,0.35533333333333333,0.02876726534718856,0.3875,13.040848731994629,auto,2.0,0.5
False,,standard,poly,1.0,0.38133333333333336,0.007542472332656513,0.345,13.821857213973999,auto,2.0,1.0
False,,standard,poly,1.0,0.31266666666666665,0.02028683207293727,0.345,13.967025995254517,auto,2.0,2.0
False,,standard,poly,1.0,0.2806666666666667,0.004988876515698569,0.24,15.66061019897461,auto,3.0,0.0
False,,standard,poly,1.0,0.26866666666666666,0.009843215373488942,0.32,16.649388551712036,auto,3.0,0.1
False,,standard,poly,1.0,0.33266666666666667,0.004988876515698593,0.4025,14.796771049499512,auto,3.0,0.5
False,,standard,poly,1.0,0.36999999999999994,0.014236104336041762,0.3425,15.639173030853271,auto,3.0,1.0
False,,standard,poly,1.0,0.35333333333333333,0.008993825042154678,0.3525,16.144988536834717,auto,3.0,2.0
False,,standard,poly,1.0,0.17933333333333334,0.019686430746977873,0.17,17.156922817230225,auto,4.0,0.0
False,,standard,poly,1.0,0.206,0.00748331477354788,0.25,17.677740335464478,auto,4.0,0.1
False,,standard,poly,1.0,0.3413333333333333,0.012036980056845179,0.3525,15.877831220626831,auto,4.0,0.5
False,,standard,poly,1.0,0.334,0.01019803902718556,0.3775,16.268736124038696,auto,4.0,1.0
False,,standard,poly,1.0,0.35733333333333334,0.011469767022723513,0.3825,15.401414394378662,auto,4.0,2.0
False,,standard,poly,1.0,0.18000000000000002,0.011430952132988163,0.1475,16.840056657791138,auto,5.0,0.0
False,,standard,poly,1.0,0.2046666666666667,0.011115554667022041,0.25,16.333629608154297,auto,5.0,0.1
False,,standard,poly,1.0,0.302,0.0028284271247461927,0.3325,16.19700527191162,auto,5.0,0.5
False,,standard,poly,1.0,0.3213333333333333,0.004988876515698593,0.3875,15.146360397338867,auto,5.0,1.0
False,,standard,poly,1.0,0.3406666666666667,0.008379870059984338,0.3575,14.895931243896484,auto,5.0,2.0
False,,standard,poly,1.0,0.25666666666666665,0.018926759422104523,0.29,15.965207576751709,0.001,2.0,0.0
False,,standard,poly,1.0,0.3313333333333333,0.00736357401145818,0.3575,15.986914157867432,0.001,2.0,0.1
False,,standard,poly,1.0,0.36133333333333334,0.01906713286143345,0.37,15.048609495162964,0.001,2.0,0.5
False,,standard,poly,1.0,0.3419999999999999,0.017663521732655684,0.3775,14.51455807685852,0.001,2.0,1.0
False,,standard,poly,1.0,0.36066666666666664,0.004988876515698593,0.3675,14.829611778259277,0.001,2.0,2.0
False,,standard,poly,1.0,0.24333333333333332,0.017461067804945062,0.265,15.989225149154663,0.001,3.0,0.0
False,,standard,poly,1.0,0.318,0.019252705437591527,0.3125,14.632066011428833,0.001,3.0,0.1
False,,standard,poly,1.0,0.316,0.01019803902718558,0.365,16.343674659729004,0.001,3.0,0.5
False,,standard,poly,1.0,0.3593333333333333,0.01309792180292568,0.3875,15.618821620941162,0.001,3.0,1.0
False,,standard,poly,1.0,0.34333333333333327,0.024073960113690382,0.34,14.618452787399292,0.001,3.0,2.0
False,,standard,poly,1.0,0.22999999999999998,0.015577761927397233,0.235,16.845871686935425,0.001,4.0,0.0
False,,standard,poly,1.0,0.296,0.0043204937989385775,0.2925,15.860953092575073,0.001,4.0,0.5
False,,standard,poly,1.0,0.25,0.023151673805580433,0.2875,17.041800022125244,0.001,4.0,0.1
False,,standard,poly,1.0,0.306,0.008640987597877155,0.2875,15.251262187957764,0.001,4.0,1.0
False,,standard,poly,1.0,0.312,0.03860915262818735,0.35,14.859741687774658,0.001,4.0,2.0
False,,standard,poly,1.0,0.21333333333333335,0.0033993463423951926,0.25,16.476330518722534,0.001,5.0,0.0
False,,standard,poly,1.0,0.238,0.00979795897113271,0.2025,15.909467935562134,0.001,5.0,0.1
False,,standard,poly,1.0,0.236,0.014966629547095767,0.2425,15.340249300003052,0.001,5.0,0.5
False,,standard,poly,1.0,0.2793333333333334,0.018354533197248266,0.31,16.00683569908142,0.001,5.0,1.0
False,,standard,poly,1.0,0.31466666666666665,0.015860503004493775,0.3725,15.509575128555298,0.001,5.0,2.0
False,,standard,poly,1.0,0.274,0.0032659863237109073,0.2925,16.185478687286377,0.01,2.0,0.0
False,,standard,poly,1.0,0.2953333333333334,0.01087300428686671,0.315,17.073917865753174,0.01,2.0,0.1
False,,standard,poly,1.0,0.32666666666666666,0.015173075568988071,0.345,16.38282561302185,0.01,2.0,0.5
False,,standard,poly,1.0,0.33266666666666667,0.007542472332656513,0.3925,15.488040447235107,0.01,2.0,1.0
False,,standard,poly,1.0,0.3293333333333333,0.015520595635763747,0.39,15.981836318969727,0.01,2.0,2.0
False,,standard,poly,1.0,0.26466666666666666,0.0018856180831641283,0.2825,15.7407865524292,0.01,3.0,0.0
False,,standard,poly,1.0,0.258,0.02785677655436823,0.2925,16.392105102539062,0.01,3.0,0.1
False,,standard,poly,1.0,0.2893333333333334,0.016357125528513726,0.2775,16.713611364364624,0.01,3.0,0.5
False,,standard,poly,1.0,0.2773333333333334,0.0073635740114581585,0.2625,16.40838122367859,0.01,3.0,1.0
False,,standard,poly,1.0,0.28600000000000003,0.014696938456699058,0.3425,15.972502946853638,0.01,3.0,2.0
False,,standard,poly,1.0,0.17266666666666666,0.01699673171197595,0.21,17.02784538269043,0.01,4.0,0.0
False,,standard,poly,1.0,0.20266666666666666,0.026042699979499477,0.2325,17.126828908920288,0.01,4.0,0.1
False,,standard,poly,1.0,0.23266666666666666,0.020805982045769653,0.29,17.09619450569153,0.01,4.0,0.5
False,,standard,poly,1.0,0.26533333333333337,0.010873004286866737,0.3125,18.10521101951599,0.01,4.0,1.0
False,,standard,poly,1.0,0.246,0.017204650534085257,0.3,17.224931716918945,0.01,4.0,2.0
False,,standard,poly,1.0,0.19933333333333336,0.006182412330330462,0.2375,17.29903507232666,0.01,5.0,0.0
False,,standard,poly,1.0,0.18666666666666668,0.013888444437333107,0.19,16.94846487045288,0.01,5.0,0.1
False,,standard,poly,1.0,0.21866666666666668,0.029044027881055957,0.225,17.052675008773804,0.01,5.0,0.5
False,,standard,poly,1.0,0.2313333333333333,0.00899382504215469,0.2425,16.256121397018433,0.01,5.0,1.0
False,,standard,poly,1.0,0.2353333333333333,0.012364824660660937,0.2575,17.77212929725647,0.01,5.0,2.0
False,,standard,poly,1.0,0.25066666666666665,0.030912061651652334,0.2675,17.55128788948059,0.1,2.0,0.0
False,,standard,poly,1.0,0.25933333333333336,0.01309792180292568,0.33,17.053249835968018,0.1,2.0,0.1
False,,standard,poly,1.0,0.2886666666666667,0.009285592184789396,0.3025,17.974893808364868,0.1,2.0,0.5
False,,standard,poly,1.0,0.2853333333333334,0.010498677165349066,0.335,18.603852033615112,0.1,2.0,1.0
False,,standard,poly,1.0,0.31266666666666665,0.011469767022723513,0.305,17.4818058013916,0.1,2.0,2.0
False,,standard,poly,1.0,0.24666666666666667,0.015434449203720306,0.2825,17.26195764541626,0.1,3.0,0.0
False,,standard,poly,1.0,0.25533333333333336,0.006182412330330475,0.3175,17.586530208587646,0.1,3.0,0.1
False,,standard,poly,1.0,0.25333333333333335,0.019136933459209783,0.3025,16.77651071548462,0.1,3.0,0.5
False,,standard,poly,1.0,0.25933333333333336,0.018208667044996886,0.26,16.23599910736084,0.1,3.0,1.0
False,,standard,poly,1.0,0.278,0.008164965809277244,0.2725,16.52075743675232,0.1,3.0,2.0
False,,standard,poly,1.0,0.20333333333333334,0.020417857108151412,0.2275,16.43960666656494,0.1,4.0,0.0
False,,standard,poly,1.0,0.18400000000000002,0.014236104336041748,0.2,17.537375450134277,0.1,4.0,0.1
False,,standard,poly,1.0,0.218,0.01608311744241976,0.215,16.45728373527527,0.1,4.0,0.5
False,,standard,poly,1.0,0.20199999999999999,0.0139522996909709,0.2125,16.492458820343018,0.1,4.0,1.0
False,,standard,poly,1.0,0.20933333333333334,0.027390184778898846,0.235,16.8404643535614,0.1,4.0,2.0
False,,standard,poly,1.0,0.21333333333333335,0.019482185594936613,0.195,15.630452394485474,0.1,5.0,0.1
False,,standard,poly,1.0,0.18466666666666665,0.022231109334044086,0.2175,17.21083164215088,0.1,5.0,0.0
False,,standard,poly,1.0,0.21333333333333335,0.020805982045769653,0.2075,16.487138271331787,0.1,5.0,0.5
False,,standard,poly,1.0,0.19733333333333336,0.0041096093353126546,0.23,15.96000337600708,0.1,5.0,1.0
False,,standard,poly,1.0,0.21,0.017281975195754296,0.2625,15.871644258499146,0.1,5.0,2.0
False,,standard,poly,1.0,0.24466666666666667,0.015173075568988063,0.3,16.072044849395752,1,2.0,0.0
False,,standard,poly,1.0,0.2693333333333333,0.020805982045769642,0.315,15.96665096282959,1,2.0,0.1
False,,standard,poly,1.0,0.26,0.010708252269472683,0.2975,16.462387323379517,1,2.0,0.5
False,,standard,poly,1.0,0.25533333333333336,0.02624669291337269,0.27,17.051225900650024,1,2.0,1.0
False,,standard,poly,1.0,0.262,0.016083117442419748,0.295,16.458266019821167,1,3.0,0.0
False,,standard,poly,1.0,0.2926666666666667,0.011585431464655169,0.3475,17.830192804336548,1,2.0,2.0
False,,standard,poly,1.0,0.26533333333333337,0.008219218670625309,0.3075,17.827890634536743,1,3.0,0.1
False,,standard,poly,1.0,0.25466666666666665,0.006182412330330475,0.2525,17.45856738090515,1,3.0,0.5
False,,standard,poly,1.0,0.24133333333333332,0.014267289706021797,0.3025,16.822736978530884,1,3.0,1.0
False,,standard,poly,1.0,0.25066666666666665,0.01995550606279436,0.255,16.001725435256958,1,3.0,2.0
False,,standard,poly,1.0,0.19533333333333336,0.013888444437333107,0.1875,16.57537817955017,1,4.0,0.0
False,,standard,poly,1.0,0.18933333333333335,0.010873004286866723,0.2125,17.085249423980713,1,4.0,0.1
